species,n_reg,cx,cy,elongacion,max_dist_m,clase_id,clase_lbl,radio_km,radio_m,flag_elongada
Cybianthus venezuelanus,13,766241.0238770999,9575480.715702375,1.0373218449236228,53492.840220072234,4,<= 100 km,100,100000,FALSE
Cybistax antisyphilitica,5,711080.2694812102,9473771.765305072,6.169980769612073,85189.80882338295,4,<= 100 km,100,100000,TRUE
Cyclanthus bipartitus,7,754044.9476457358,9547170.691285092,1.3256633636834154,59469.61486994947,4,<= 100 km,100,100000,FALSE
Cyclarhis gujanensis,245,715150.0575973322,9521798.409518786,1.4548370846015943,90135.54059260404,4,<= 100 km,100,100000,FALSE
Cyclolejeunea peruviana,5,740478.0487204154,9544842.10115941,1.7206521257167087,36308.19981890293,4,<= 100 km,100,100000,FALSE
Cycloneda sanguinea,7,746623.9350674627,9562787.29765376,1.2110218645074113,49762.31199573203,4,<= 100 km,100,100000,FALSE
Cyclophora NA,39,714702.9933393754,9553780.508528579,1.9746981562978758,39229.57432921088,4,<= 100 km,100,100000,FALSE
Cyclospermum leptophyllum,11,701604.5262028254,9547422.421531372,4.1226081856593,86107.65723317717,4,<= 100 km,100,100000,TRUE
Cymatoderma caperatum,5,701828.4029670024,9547905.957562944,9.141925551069047,21394.841674606752,4,<= 100 km,100,100000,TRUE
Cymbilaimus lineatus,47,756161.7602064259,9539524.5500003,1.9937197250119223,82801.0261337816,4,<= 100 km,100,100000,FALSE
Cynoglossum amabile,5,713788.9529192693,9520640.258491827,4.133307975660717,74447.80556364311,4,<= 100 km,100,100000,TRUE
Cynorta geayi,7,700777.1907569579,9553438.766738748,3.3264372145903405,1887.3174393782194,4,<= 100 km,100,100000,FALSE
Cyperus friburgensis,14,733338.2752651812,9563625.138094636,1.51486998395532,65732.18139472812,4,<= 100 km,100,100000,FALSE
Cyperus laxus,7,734558.9090840531,9503373.555727016,2.7377071340687045,121539.16526438927,4,<= 100 km,100,100000,FALSE
Cyperus luzulae,21,751911.4504020482,9563813.085100241,1.8985045975445687,99119.62516971806,4,<= 100 km,100,100000,FALSE
Cyperus odoratus,7,750327.9736735569,9547130.742481422,1.247040627271921,56411.66610477083,4,<= 100 km,100,100000,FALSE
Cyperus tabina,5,706461.5374720704,9538469.40015345,28.700019137659194,34302.084596833236,4,<= 100 km,100,100000,TRUE
Cyphoedma NA,5,715675.4172663185,9557049.617297612,1.2969213999807736,15385.537348719947,4,<= 100 km,100,100000,FALSE
Cyphonia clavata,9,747811.8646792984,9562428.841168532,1.3625090321925435,52431.196242513215,4,<= 100 km,100,100000,FALSE
Cyphonia trifida,5,745378.7161937762,9551026.5084301,1.472433102151731,73092.94539691611,4,<= 100 km,100,100000,FALSE
Cyphorhinus arada,37,756520.6320440546,9547132.33299529,1.5211434894768447,70538.93223070873,4,<= 100 km,100,100000,FALSE
Cyphorhinus dichrous,10,737649.997641281,9536225.78844904,1.2108138900133378,51819.919866837714,4,<= 100 km,100,100000,FALSE
Cypseloides cherriei,17,736488.1279864374,9526455.033026855,2.0939694929793427,78526.67361640929,4,<= 100 km,100,100000,FALSE
Cypseloides cryptus,21,739195.1580756389,9537231.450066457,1.318229784202345,59240.2848109298,4,<= 100 km,100,100000,FALSE
Cypseloides lemosi,5,751181.8848698785,9537991.171454448,1.4753941092157423,30517.987819776,4,<= 100 km,100,100000,FALSE
Cyrtochilum anthoxanthum,13,706961.4299206159,9555028.011505973,2.1409744991600497,22983.70663881681,4,<= 100 km,100,100000,FALSE
Cyrtochilum aureum,11,693391.1018530868,9510171.882598959,4.11049178484603,95682.5674627173,4,<= 100 km,100,100000,TRUE
Cyrtochilum cimiciferum,12,713896.3447991468,9524559.49700993,1.3064621264281926,108467.38105568467,4,<= 100 km,100,100000,FALSE
Cyrtochilum macranthum,33,706946.8068833804,9523703.833011193,1.8999310319857339,81274.18765756146,4,<= 100 km,100,100000,FALSE
Cyrtochilum myanthum,26,707513.9290063452,9531484.671305235,3.084989286237119,87161.28202723531,4,<= 100 km,100,100000,FALSE
Cyrtochilum pastasae,11,713576.8487435139,9527525.255083011,1.100186522976223,73310.28394934264,4,<= 100 km,100,100000,FALSE
Cyrtochilum retusum,8,705937.9555301837,9553799.257450296,1.3124465087868231,11502.969869425317,4,<= 100 km,100,100000,FALSE
Cyrtochilum trifurcatum,6,707475.3988201214,9516307.133120805,76.11412734124607,43174.094516984325,4,<= 100 km,100,100000,TRUE
Cyrtocymura scorpioides,14,728350.7079052338,9522839.378043633,1.8514223912096415,93616.35374242044,4,<= 100 km,100,100000,FALSE
Dacnis cayana,165,735526.0080529811,9531678.312837373,1.78417521614648,93937.56443762119,4,<= 100 km,100,100000,FALSE
Dacnis flaviventer,123,752949.3402228327,9552081.221430425,1.9074398648796376,90016.76459659892,4,<= 100 km,100,100000,FALSE
Dacnis lineata,336,739329.0003013399,9532272.623653417,2.046651217349926,91103.00037466339,4,<= 100 km,100,100000,FALSE
Dacryodes olivifera,5,781159.4856906101,9595753.437088426,3.3990193279558376,67779.26523541608,4,<= 100 km,100,100000,FALSE
Dacryodes peruviana,18,757961.4466822287,9571787.04155206,1.6685194347652599,51594.67040966149,4,<= 100 km,100,100000,FALSE
Dacryodes uruts-kunchae,22,772495.3895126716,9577479.660010751,1.333135973242119,57123.89977958881,4,<= 100 km,100,100000,FALSE
Dalea coerulea,9,699614.6108841395,9555838.212164577,1.3461081128942847,2189.120098605022,4,<= 100 km,100,100000,FALSE
Dalechampia scandens,6,722431.0256290887,9479071.450816724,2.6378436695687926,150881.15397135832,4,<= 100 km,100,100000,FALSE
Damburneya purpurea,10,728027.1977520426,9517921.32335836,3.9553126738809667,70359.3222593814,4,<= 100 km,100,100000,FALSE
Danaea humilis,10,759906.4468595891,9559118.734850246,1.3533305879233966,51499.38996845695,4,<= 100 km,100,100000,FALSE
Danaea moritziana,9,772993.1694694394,9574933.050829861,1.4530594246299218,55385.79259870013,4,<= 100 km,100,100000,FALSE
Danaea nodosa,14,747298.1598011719,9544127.220757145,3.4486679695705136,100994.21199261157,4,<= 100 km,100,100000,FALSE
Danaea trichomanoides,7,766741.2312751563,9549238.633524908,3.1509800020644865,57832.39274349924,4,<= 100 km,100,100000,FALSE
Daptrius ater,255,755185.086245754,9554473.550068896,2.4196773455312335,107134.89171886978,4,<= 100 km,100,100000,FALSE
Dasyprocta fuliginosa,27,730819.3106466314,9530950.139177829,1.5992019111751916,87536.64939563297,4,<= 100 km,100,100000,FALSE
Dasypus novemcinctus,10,726853.3217762562,9537755.963325376,1.3706498690616347,87416.5255859355,4,<= 100 km,100,100000,FALSE
Datura stramonium,5,698417.1744806739,9558753.741066188,2.23964815896103,6065.6733809183625,4,<= 100 km,100,100000,FALSE
Decidia blapoides,7,699402.273648321,9554048.608384483,1.48866153741804,3535.429620976304,4,<= 100 km,100,100000,FALSE
Delostoma integrifolium,22,708504.5515955604,9523719.455353014,3.3412991257522275,58038.76119017834,4,<= 100 km,100,100000,FALSE
Dendrexetastes rufigula,8,761309.0200863271,9537252.572319454,7.502829696745736,58115.98393302905,4,<= 100 km,100,100000,TRUE
Dendrobangia boliviana,7,750545.7461550796,9531344.486249546,2.3967884470425003,61307.72338518157,4,<= 100 km,100,100000,FALSE
Dendrocincla fuliginosa,43,748550.8571594936,9552471.16463134,1.3509750215221643,50183.329738140805,4,<= 100 km,100,100000,FALSE
Dendrocincla tyrannina,29,708459.3514953373,9507169.279039765,1.7476399330459689,102039.21713167963,4,<= 100 km,100,100000,FALSE
Dendrocolaptes certhia,7,762568.5552331569,9550653.951146832,9.357283067734668,39981.597026766154,4,<= 100 km,100,100000,TRUE
Dendrocygna bicolor,6,699489.200320241,9560516.133254424,4.632031136415933,1413.964889196003,4,<= 100 km,100,100000,TRUE
Dendropanax macropodus,5,744948.3416260902,9559755.790103016,1.1574210764899135,42853.12257995479,4,<= 100 km,100,100000,FALSE
Dendrophorbium balsapampae,8,707986.3197648465,9556207.964051887,3.8013314432384573,52374.293852685056,4,<= 100 km,100,100000,FALSE
Dendrophorbium dodsonii,5,707135.300879243,9556958.147266207,3.510667460450468,12607.155865335077,4,<= 100 km,100,100000,FALSE
Dendrophorbium scytophyllum,9,702206.5947923564,9538696.124129457,4.435254100547765,31077.06665920716,4,<= 100 km,100,100000,TRUE
Dendrophthora dalstroemii,12,706894.7127617802,9545622.09358557,5.271071055909353,34636.87107442337,4,<= 100 km,100,100000,TRUE
Dendrophthora densifolia,7,705003.8111682439,9512860.742754305,11.331537929323629,35599.741233849134,4,<= 100 km,100,100000,TRUE
Dendrophthora dodsonii,14,700867.144280572,9544622.753974162,6.456413992827203,38846.17270746426,4,<= 100 km,100,100000,TRUE
Dendrophthora harlingii,6,765674.7464873302,9561405.029593986,2.0157641203318653,93881.7543062961,4,<= 100 km,100,100000,FALSE
Dendrophthora lueri,17,714069.418313731,9538288.053228607,1.2220443073258507,92149.83411183146,4,<= 100 km,100,100000,FALSE
Dendropsophus minutus,14,766548.3427060065,9548215.692190401,3.074068794763183,53166.32380705527,4,<= 100 km,100,100000,FALSE
Dendropsophus rhodopeplus,24,748811.7328452028,9571627.995002493,1.6801081559967814,51850.885867276775,4,<= 100 km,100,100000,FALSE
Dendropsophus sarayacuensis,9,741014.1000754853,9534062.728297759,1.0608909730960234,24740.695461856194,4,<= 100 km,100,100000,FALSE
Dendrothrix condorensis,7,764053.0508627386,9544982.555178037,2.0624320671945084,8421.061255888775,4,<= 100 km,100,100000,FALSE
Dennstaedtia arborescens,6,747366.563418846,9560607.064537816,1.346085186158344,45488.79896527603,4,<= 100 km,100,100000,FALSE
Dennstaedtia cicutaria,7,749438.2237031744,9573542.471387235,1.085917894924168,62053.012770130335,4,<= 100 km,100,100000,FALSE
Dennstaedtia cornuta,7,735326.5406705088,9542025.5116618,1.1815310905824923,75453.03360124727,4,<= 100 km,100,100000,FALSE
Dennstaedtia obtusifolia,10,737758.6226792043,9548297.281804008,1.8618865465089824,61100.90300448548,4,<= 100 km,100,100000,FALSE
Deprea ecuatoriana,12,707815.5413977122,9530195.246277692,4.337483744457742,28915.439424033837,4,<= 100 km,100,100000,TRUE
Deprea harlingiana,6,708039.5626547311,9526003.689728009,5.87297437971964,80939.74472022727,4,<= 100 km,100,100000,TRUE
Deprea pauciflora,8,705350.0897120093,9559189.508148678,1.4009068900188117,21697.17735151542,4,<= 100 km,100,100000,FALSE
Deprea peruviana,20,741493.5767445794,9557267.104020288,1.1837347329988113,71659.9097055548,4,<= 100 km,100,100000,FALSE
Deprea psilophyta,23,705955.2165296583,9512212.122984324,13.687049863038231,51048.07564507466,4,<= 100 km,100,100000,TRUE
Deprea purpurea,5,729891.0847751107,9451778.66294372,1.3000999818732908,17124.511048724486,4,<= 100 km,100,100000,FALSE
Deprea sachapapa,10,709279.8873489709,9527403.0319076,3.451258663147217,65240.224140387145,4,<= 100 km,100,100000,FALSE
Deprea suffruticosa,9,706089.8340230687,9538138.297275158,3.3094036303686,33956.84424386988,4,<= 100 km,100,100000,FALSE
Deprea toledoana,18,705534.2254503488,9513908.200574622,10.519687584670518,40046.909988399275,4,<= 100 km,100,100000,TRUE
Deprea vasquezii,5,729150.174542766,9457464.91023049,1.3876591852678932,8680.87931028516,4,<= 100 km,100,100000,FALSE
Deprea zamorae,12,708150.2620767637,9556394.45478717,1.2927163127427541,12306.589717658797,4,<= 100 km,100,100000,FALSE
Deroceras reticulatum,5,714087.9413883368,9560638.543049356,1.2818026956912203,63902.684038574014,4,<= 100 km,100,100000,FALSE
Desfontainia spinosa,40,709111.8893304792,9533723.9744029,1.1739670636784165,111586.9199525586,4,<= 100 km,100,100000,FALSE
Desfontainia splendens,10,725267.6478517293,9535546.422495024,1.1271322253702107,69767.7819575659,4,<= 100 km,100,100000,FALSE
Desmia bajulalis,5,742975.8062274103,9558201.196214193,1.680211105540836,48062.52018377159,4,<= 100 km,100,100000,FALSE
Desmodium uncinatum,5,712698.6934853941,9524528.266646644,2.5296571781435944,41012.957278586735,4,<= 100 km,100,100000,FALSE
Desmodium vargasianum,10,699393.9744253131,9541109.20657182,9.058608913563875,36967.17345581035,4,<= 100 km,100,100000,TRUE
Desmodus rotundus,7,738917.600490584,9556574.147254493,1.3728524923464192,39472.919956274236,4,<= 100 km,100,100000,FALSE
Desmophlebium lechleri,7,756170.4230997005,9537086.669511914,1.9039976301367323,67918.13073956931,4,<= 100 km,100,100000,FALSE
Desmoscelis villosa,7,738125.0868073615,9531761.311018413,1.5160946622507996,92995.15157486286,4,<= 100 km,100,100000,FALSE
Diabrotica decempunctata,20,701039.3113690777,9553149.141458146,1.7279797618179655,11780.237598676986,4,<= 100 km,100,100000,FALSE
Diabrotica speciosa,6,700458.2773999937,9542158.808345985,7.281081240867382,56794.86605411963,4,<= 100 km,100,100000,TRUE
Diaethria clymena,11,728506.9104270047,9540442.247597847,1.9128817986403688,72087.8636761112,4,<= 100 km,100,100000,FALSE
Diaethria neglecta,5,713960.4339618287,9530202.315778853,5.252178769189056,43477.59747911641,4,<= 100 km,100,100000,TRUE
Dianthera pectoralis,12,751359.4541235801,9557339.208924755,1.5805213182490199,74626.51876087383,4,<= 100 km,100,100000,FALSE
Diastema affine,7,727294.7089441953,9546921.393693564,1.2665995889292048,7329.829169870174,4,<= 100 km,100,100000,FALSE
Diastema racemiferum,10,744926.3175628688,9529697.735390851,1.3375105121830542,68320.96642203147,4,<= 100 km,100,100000,FALSE
Diastema scabrum,7,740452.8899683827,9560330.533167692,1.266513373158968,36269.55301945289,4,<= 100 km,100,100000,FALSE
Dichorisandra hexandra,21,744281.7135832673,9527530.22761117,2.7949912228683984,90921.5029134586,4,<= 100 km,100,100000,FALSE
Dichorisandra ulei,12,734539.3672630588,9507632.648128906,1.774695310144898,108930.56668829249,4,<= 100 km,100,100000,FALSE
Dicksonia sellowiana,12,706448.7200314895,9530730.394921195,4.889344536462556,55140.896884375754,4,<= 100 km,100,100000,TRUE
Dicranella hilariana,7,750849.1741631061,9563830.25830214,1.0057171673696734,47793.580027445634,4,<= 100 km,100,100000,FALSE
Dicranopteris flexuosa,10,713496.7390683354,9548932.583409656,2.1562748403904224,41554.05578246405,4,<= 100 km,100,100000,FALSE
Dictyostega orobanchoides,18,729492.9972058847,9533131.534403384,1.9606913414084097,85975.30688610507,4,<= 100 km,100,100000,FALSE
Didelphis marsupialis,32,763673.9853046597,9604269.841537239,1.018676875273299,80893.06448331528,4,<= 100 km,100,100000,FALSE
Didelphis pernigra,8,701750.9379201834,9535296.913378233,8.857494835524351,77990.37876553928,4,<= 100 km,100,100000,TRUE
Didymochlaena truncatula,9,731713.7711437955,9544692.490390262,2.435450025464232,96657.06635913336,4,<= 100 km,100,100000,FALSE
Didymoglossum hymenoides,7,748462.8077267621,9554602.467878656,1.8588230408561979,50375.22569909666,4,<= 100 km,100,100000,FALSE
Didymoglossum kapplerianum,7,758646.670671908,9543908.087651722,1.4464009183592987,71198.8646794447,4,<= 100 km,100,100000,FALSE
Didymoglossum reptans,6,721741.762933874,9544717.896164637,1.214291259351294,22339.864882135662,4,<= 100 km,100,100000,FALSE
Didymopanax morototoni,13,737322.4604522244,9545153.661868693,3.0309516514169124,55333.899552240946,4,<= 100 km,100,100000,FALSE
Dieffenbachia cannifolia,15,755582.796616632,9540302.009148898,2.1154892430190766,50066.61127010762,4,<= 100 km,100,100000,FALSE
Dieffenbachia seguine,8,765482.496404189,9571558.001833895,1.5579720563863475,45421.05095356589,4,<= 100 km,100,100000,FALSE
Digitaria ciliaris,13,715604.677727318,9539187.881107362,1.7045136521087152,50432.552752549804,4,<= 100 km,100,100000,FALSE
Digitaria violascens,14,741648.3944452687,9572744.4503739,1.5975690753745355,42407.10723908711,4,<= 100 km,100,100000,FALSE
Diglossa NA,5,733495.8223923327,9462261.843234736,1.2725256560205445,2928.387795772524,4,<= 100 km,100,100000,FALSE
Diglossa albilatera,180,712369.1038096512,9528280.82447684,1.55717193652147,103379.28768863887,4,<= 100 km,100,100000,FALSE
Diglossa caerulescens,106,712061.1725760101,9518537.870864887,1.5179215476748573,115966.74119787448,4,<= 100 km,100,100000,FALSE
Diglossa cyanea,290,709603.0263394525,9519489.510895714,1.7839514765266278,102976.4268902281,4,<= 100 km,100,100000,FALSE
Diglossa glauca,75,758481.5812465468,9556757.639385758,1.3724753657216262,73474.9724760297,4,<= 100 km,100,100000,FALSE
Diglossa humeralis,67,707845.2199618182,9543300.144565035,1.3860551688119422,96104.71957499871,4,<= 100 km,100,100000,FALSE
Diglossa lafresnayii,142,709919.7048785461,9523640.598430512,1.51054608438627,81476.22171391115,4,<= 100 km,100,100000,FALSE
Diglossa sittoides,22,710332.004748236,9543041.188876119,1.7089064985444937,79427.39254821089,4,<= 100 km,100,100000,FALSE
Digomphia densicoma,12,768616.2141116967,9561625.346401492,2.4661726055016078,75624.60624680328,4,<= 100 km,100,100000,FALSE
Digonodes NA,7,706498.6626868466,9546679.262604399,4.797697462169494,31176.182739441014,4,<= 100 km,100,100000,TRUE
Dillandia subumbellata,5,777998.4937848762,9565171.497678628,2.5219756063793173,82620.1666936445,4,<= 100 km,100,100000,FALSE
Dioclea virgata,5,702959.3338703439,9450543.70712686,21.438465369931755,18168.209296867644,4,<= 100 km,100,100000,TRUE
Diogenesia floribunda,15,733145.2843125103,9567236.111775588,1.0999005380157758,66367.91112546915,4,<= 100 km,100,100000,FALSE
Dioicodendron cuatrecasasii,7,727237.8461459993,9550152.247473434,1.1353708831713798,17360.000047127138,4,<= 100 km,100,100000,FALSE
Dioicodendron dioicum,19,731191.7875495444,9560752.373110587,1.1452230706271502,77112.83288143984,4,<= 100 km,100,100000,FALSE
Dione glycera,10,701979.0408594726,9545284.824888255,11.238408394120142,40122.91133490674,4,<= 100 km,100,100000,TRUE
Dione juno,17,711261.7449763413,9542369.876154764,1.4550181036476404,76079.62682564429,4,<= 100 km,100,100000,FALSE
Dioscorea coriacea,7,723265.3183019804,9568460.75896307,1.6838090694604195,77538.44127029675,4,<= 100 km,100,100000,FALSE
Diphasiastrum thyoides,14,704944.3851073345,9529873.248632157,1.374137973883766,43228.88922431322,4,<= 100 km,100,100000,FALSE
Diphasium jussiaei,41,707077.6816690235,9538411.922178041,1.7227987776320322,51481.484512126444,4,<= 100 km,100,100000,FALSE
Diplazium aberrans,8,748072.8243868261,9525436.859745009,1.412812359776611,33559.18491987502,4,<= 100 km,100,100000,FALSE
Diplazium ambiguum,18,737355.8925535119,9556326.3594198,1.50713517151479,46663.192332961095,4,<= 100 km,100,100000,FALSE
Diplazium andinum,5,781901.5010572926,9582167.038030881,7.180601313284936,84308.43267598462,4,<= 100 km,100,100000,TRUE
Diplazium bombonasae,6,749759.693932558,9530500.047669644,1.1980738491087617,27005.268358107216,4,<= 100 km,100,100000,FALSE
Diplazium cristatum,6,732096.7156411189,9510204.35652567,1.2473197719394742,79985.11764215151,4,<= 100 km,100,100000,FALSE
